0.0	-322038.18732163915	252433.79982571563	3989.0
29.434334112081796	-322036.19818670396	252404.43278012314	3984.0
31.25649598682541	-322035.99089393765	252402.6224476656	3984.0
63.57907685379962	-322037.4263500161	252370.3317570606	3981.0
95.90165772077384	-322038.8618060945	252338.04106645557	3980.0
128.22423858774803	-322040.2972621729	252305.75037585056	3979.0
160.54681945472225	-322041.73271825135	252273.45968524553	3976.0
192.86940032169647	-322043.1681743298	252241.16899464052	3972.0
225.19198118867067	-322044.6036304082	252208.8783040355	3969.0
257.5145620556449	-322046.0390864866	252176.58761343049	3966.0
289.83714292261914	-322047.47454256506	252144.29692282545	3968.0
322.15972378959333	-322048.9099986435	252112.00623222045	3970.0
354.4823046565676	-322050.3454547219	252079.7155416154	3969.0
386.80488552354177	-322051.7809108003	252047.4248510104	3971.0
423.60877444972704	-322060.10756730457	252011.57526200925	3964.0
460.4126633759123	-322068.4342238089	251975.72567300813	3952.0
497.2165523020975	-322076.7608803131	251939.87608400697	3944.0
515.1916827472724	-322086.85653092864	251925.00385642768	3928.0
548.4118612654347	-322099.5206756668	251894.29229998993	3905.0
581.632039783597	-322112.184820405	251863.58074355216	3869.0
614.8522183017592	-322124.84896514314	251832.8691871144	3854.0
648.0723968199216	-322137.5131098813	251802.15763067667	3857.0
681.2925753380839	-322150.1772546194	251771.4460742389	3830.0
714.5127538562461	-322162.8413993576	251740.73451780115	3830.0
747.7329323744084	-322175.50554409577	251710.0229613634	3827.0
780.9531108925707	-322188.16968883394	251679.31140492563	3823.0
814.1732894107331	-322200.8338335721	251648.59984848788	3823.0
844.5979375491686	-322205.60726944654	251618.5519945828	3821.0
875.0225856876042	-322210.380705321	251588.50414067775	3822.0
905.4472338260397	-322215.1541411954	251558.45628677268	3824.0
935.8718819644753	-322219.92757706984	251528.4084328676	3825.0
966.2965301029108	-322224.7010129443	251498.36057896254	3823.0
996.7211782413463	-322229.4744488187	251468.31272505748	3822.0
1027.1458263797817	-322234.24788469315	251438.2648711524	3821.0
1057.5704745182175	-322239.0213205676	251408.21701724734	3821.0
1087.995122656653	-322243.794756442	251378.16916334227	3820.0
1118.4197707950884	-322248.56819231645	251348.1213094372	3820.0
1152.9077572852218	-322240.4559000131	251314.6009883509	3818.0
1187.395743775355	-322232.34360770974	251281.0806672646	3816.0
1221.8837302654883	-322224.2313154064	251247.5603461783	3809.0
1256.3717167556215	-322216.11902310303	251214.04002509202	3807.0
1290.8597032457549	-322208.0067307997	251180.5197040057	3804.0
1325.347689735888	-322199.8944384963	251146.99938291943	3796.0
1359.8356762260214	-322191.78214619297	251113.47906183312	3794.0
1369.0734284097925	-322185.39812038024	251106.8022152847	3794.0
1417.1393432584066	-322154.58360730985	251069.91322025273	3788.0
1454.1151822717293	-322133.38367408025	251039.61841043652	3785.0
1462.1426340574162	-322129.25383914006	251032.73477436695	3785.0
1492.6484265010438	-322126.3357038564	251002.3688747577	3784.0
1523.1542189446714	-322123.41756857286	250972.0029751484	3781.0
1553.660011388299	-322120.4994332892	250941.63707553915	3780.0
1584.1658038319265	-322117.5812980056	250911.27117592987	3780.0
1614.671596275554	-322114.663162722	250880.9052763206	3781.0
1645.1773887191816	-322111.7450274384	250850.53937671133	3782.0
1675.6831811628094	-322108.8268921548	250820.17347710207	3768.0
1706.1889736064368	-322105.9087568712	250789.8075774928	3754.0
1736.6947660500646	-322102.99062158755	250759.44167788353	3745.0
1767.200558493692	-322100.072486304	250729.07577827424	3740.0
1797.7063509373197	-322097.15435102035	250698.709878665	3733.0
1830.4419142211207	-322099.6705509357	250666.07116175556	3720.0
1863.1774775049216	-322102.18675085105	250633.43244484614	3705.0
1895.9130407887226	-322104.7029507664	250600.79372793672	3697.0
1928.6486040725235	-322107.2191506818	250568.1550110273	3692.0
1961.3841673563245	-322109.7353505971	250535.51629411784	3690.0
1994.1197306401255	-322112.2515505125	250502.87757720842	3691.0
2026.8552939239262	-322114.7677504279	250470.238860299	3687.0
2059.5908572077274	-322117.2839503432	250437.60014338957	3665.0
2092.326420491528	-322119.8001502586	250404.96142648015	3659.0
2128.042117657353	-322130.29735070164	250370.82318096433	3654.0
2163.7578148231783	-322140.7945511447	250336.6849354485	3645.0
2197.539333102839	-322152.38768929185	250304.954979174	3643.0
2231.3208513825	-322163.98082743894	250273.2250228995	3636.0
2265.102369662161	-322175.573965586	250241.495066625	3630.0
2298.883887941822	-322187.16710373317	250209.76511035053	3628.0
2332.3601593981366	-322199.1474482662	250178.50599815126	3628.0
2365.8364308544506	-322211.12779279926	250147.24688595202	3623.0
2399.312702310765	-322223.1081373323	250115.98777375274	3619.0
2432.788973767079	-322235.08848186536	250084.72866155347	3616.0
2466.2652452233933	-322247.0688263984	250053.4695493542	3617.0
2499.7415166797073	-322259.04917093145	250022.21043715492	3616.0
2533.2177881360217	-322271.0295154645	249990.95132495568	3615.0
2566.694059592336	-322283.00985999755	249959.6922127564	3612.0
2612.6176352813422	-322302.03255766875	249917.893746548	3612.0
2654.371282030531	-322321.1388380607	249880.7680537405	3611.0
2696.124928779719	-322340.2451184527	249843.64236093295	3608.0
2730.3441203719267	-322355.2458803027	249812.88638237357	3606.0
2764.5633119641343	-322370.24664215266	249782.1304038142	3605.0
2798.782503556342	-322385.24740400264	249751.37442525485	3605.0
2833.0016951485495	-322400.2481658526	249720.61844669547	3603.0
2866.471298166215	-322413.80793025735	249690.01865722807	3602.0
2899.9409011838807	-322427.367694662	249659.4188677607	3597.0
2933.4105042015462	-322440.92745906673	249628.81907829328	3596.0
2936.30855956004	-322442.17455520085	249626.20307445285	3594.0
2976.430709069695	-322473.33857678773	249600.93272345	3597.0
3016.5528585793495	-322504.5025983746	249575.66237244717	3597.0
3056.675008089004	-322535.66661996156	249550.39202144434	3594.0
3096.797157598659	-322566.83064154844	249525.1216704415	3588.0
3136.9193071083137	-322597.9946631353	249499.85131943866	3585.0
3177.0414566179684	-322629.1586847222	249474.58096843582	3582.0
3217.163606127623	-322660.32270630915	249449.310617433	3577.0
3257.285755637278	-322691.48672789603	249424.04026643015	3574.0
3297.4079051469325	-322722.6507494829	249398.7699154273	3573.0
3338.506833926319	-322748.2763908676	249366.63817955082	3571.0
3379.6057627057057	-322773.9020322523	249334.50644367436	3571.0
3420.704691485092	-322799.527673637	249302.3747077979	3572.0
3461.8036202644785	-322825.1533150217	249270.2429719214	3568.0
3502.902549043865	-322850.7789564064	249238.1112360449	3565.0
3544.0014778232517	-322876.40459779114	249205.97950016844	3550.0
3585.100406602638	-322902.03023917583	249173.84776429198	3540.0
3626.1993353820244	-322927.6558805605	249141.71602841548	3527.0
3627.441068495113	-322928.1551754939	249140.57910023234	3527.0
3672.1374517406516	-322945.3397620891	249099.31826336752	3525.0
3707.071319452398	-322957.98555605905	249066.75357377634	3515.0
3742.005187164144	-322970.631350029	249034.18888418513	3510.0
3776.8408078473863	-322982.2390515335	249001.34407128918	3501.0
3811.6764285306285	-322993.846753038	248968.49925839325	3492.0
3868.6076137931727	-323011.38446200895	248914.33664564748	3469.0
3903.1086752363126	-323021.2387454629	248881.27282344992	3463.0
3937.609736679453	-323031.0930289169	248848.20900125234	3451.0
3972.1107981225928	-323040.9473123709	248815.1451790548	3442.0
4018.418841547975	-323056.6415549241	248771.5776953477	3435.0
4073.3057595718647	-323077.63370733557	248720.86375932125	3430.0
4111.791357126174	-323099.4866906493	248689.1842968984	3428.0
4150.276954680484	-323121.3396739631	248657.50483447552	3425.0
4188.7625522347935	-323143.1926572768	248625.82537205267	3421.0
4227.248149789103	-323165.04564059054	248594.14590962982	3417.0
4265.733747343414	-323186.89862390433	248562.46644720697	3416.0
4304.219344897723	-323208.75160721806	248530.7869847841	3415.0
4342.704942452033	-323230.60459053185	248499.10752236124	3412.0
4381.190540006342	-323252.4575738456	248467.4280599384	3410.0
4419.676137560652	-323274.3105571593	248435.74859751554	3408.0
4458.161735114962	-323296.1635404731	248404.06913509266	3405.0
4496.647332669271	-323318.0165237868	248372.38967266981	3404.0
4512.85649865823	-323328.89704068203	248360.3750393358	3405.0
4575.861596276141	-323368.48755404924	248311.3624534301	3405.0
4628.221094626998	-323399.7439572298	248269.35585480835	3408.0
4636.901122156144	-323404.8277910168	248262.32040799008	3410.0
4671.238577172066	-323420.598251938	248231.8187132945	3408.0
4705.576032187986	-323436.3687128592	248201.3170185989	3404.0
