0.0	3989.0
29.434334112081796	3984.0
31.25649598682541	3984.0
63.57907685379962	3981.0
95.90165772077384	3980.0
128.22423858774803	3979.0
160.54681945472225	3976.0
192.86940032169647	3972.0
225.19198118867067	3969.0
257.5145620556449	3966.0
289.83714292261914	3968.0
322.15972378959333	3970.0
354.4823046565676	3969.0
386.80488552354177	3971.0
423.60877444972704	3964.0
460.4126633759123	3952.0
497.2165523020975	3944.0
515.1916827472724	3928.0
548.4118612654347	3905.0
581.632039783597	3869.0
614.8522183017592	3854.0
648.0723968199216	3857.0
681.2925753380839	3830.0
714.5127538562461	3830.0
747.7329323744084	3827.0
780.9531108925707	3823.0
814.1732894107331	3823.0
844.5979375491686	3821.0
875.0225856876042	3822.0
905.4472338260397	3824.0
935.8718819644753	3825.0
966.2965301029108	3823.0
996.7211782413463	3822.0
1027.1458263797817	3821.0
1057.5704745182175	3821.0
1087.995122656653	3820.0
1118.4197707950884	3820.0
1152.9077572852218	3818.0
1187.395743775355	3816.0
1221.8837302654883	3809.0
1256.3717167556215	3807.0
1290.8597032457549	3804.0
1325.347689735888	3796.0
1359.8356762260214	3794.0
1369.0734284097925	3794.0
1417.1393432584066	3788.0
1454.1151822717293	3785.0
1462.1426340574162	3785.0
1492.6484265010438	3784.0
1523.1542189446714	3781.0
1553.660011388299	3780.0
1584.1658038319265	3780.0
1614.671596275554	3781.0
1645.1773887191816	3782.0
1675.6831811628094	3768.0
1706.1889736064368	3754.0
1736.6947660500646	3745.0
1767.200558493692	3740.0
1797.7063509373197	3733.0
1830.4419142211207	3720.0
1863.1774775049216	3705.0
1895.9130407887226	3697.0
1928.6486040725235	3692.0
1961.3841673563245	3690.0
1994.1197306401255	3691.0
2026.8552939239262	3687.0
2059.5908572077274	3665.0
2092.326420491528	3659.0
2128.042117657353	3654.0
2163.7578148231783	3645.0
2197.539333102839	3643.0
2231.3208513825	3636.0
2265.102369662161	3630.0
2298.883887941822	3628.0
2332.3601593981366	3628.0
2365.8364308544506	3623.0
2399.312702310765	3619.0
2432.788973767079	3616.0
2466.2652452233933	3617.0
2499.7415166797073	3616.0
2533.2177881360217	3615.0
2566.694059592336	3612.0
2612.6176352813422	3612.0
2654.371282030531	3611.0
2696.124928779719	3608.0
2730.3441203719267	3606.0
2764.5633119641343	3605.0
2798.782503556342	3605.0
2833.0016951485495	3603.0
2866.471298166215	3602.0
2899.9409011838807	3597.0
2933.4105042015462	3596.0
2936.30855956004	3594.0
2976.430709069695	3597.0
3016.5528585793495	3597.0
3056.675008089004	3594.0
3096.797157598659	3588.0
3136.9193071083137	3585.0
3177.0414566179684	3582.0
3217.163606127623	3577.0
3257.285755637278	3574.0
3297.4079051469325	3573.0
3338.506833926319	3571.0
3379.6057627057057	3571.0
3420.704691485092	3572.0
3461.8036202644785	3568.0
3502.902549043865	3565.0
3544.0014778232517	3550.0
3585.100406602638	3540.0
3626.1993353820244	3527.0
3627.441068495113	3527.0
3672.1374517406516	3525.0
3707.071319452398	3515.0
3742.005187164144	3510.0
3776.8408078473863	3501.0
3811.6764285306285	3492.0
3868.6076137931727	3469.0
3903.1086752363126	3463.0
3937.609736679453	3451.0
3972.1107981225928	3442.0
4018.418841547975	3435.0
4073.3057595718647	3430.0
4111.791357126174	3428.0
4150.276954680484	3425.0
4188.7625522347935	3421.0
4227.248149789103	3417.0
4265.733747343414	3416.0
4304.219344897723	3415.0
4342.704942452033	3412.0
4381.190540006342	3410.0
4419.676137560652	3408.0
4458.161735114962	3405.0
4496.647332669271	3404.0
4512.85649865823	3405.0
4575.861596276141	3405.0
4628.221094626998	3408.0
4636.901122156144	3410.0
4671.238577172066	3408.0
4705.576032187986	3404.0
4739.913487203908	3403.0
4774.250942219829	3404.0
4808.58839723575	3406.0
4842.925852251671	3409.0
4877.263307267592	3414.0
4911.600762283513	3414.0
4945.938217299435	3414.0
4980.275672315355	3407.0
5014.613127331277	3409.0
5048.950582347197	3404.0
5083.288037363119	3404.0
5117.62549237904	3394.0
5151.256192522294	3394.0
5184.886892665549	3387.0
5218.517592808803	3386.0
5252.148292952057	3369.0
5285.77899309531	3358.0
5319.409693238565	3350.0
5353.040393381819	3347.0
5386.671093525073	3340.0
5420.301793668327	3335.0
5457.644419782884	3333.0
5494.987045897441	3325.0
5532.329672011998	3320.0
5569.672298126554	3314.0
